version	auteur	electeur	vote
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeannelevin	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanmichelguillon	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	yanpautrat	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	blaiseli	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	juliendiaz	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	nieddu	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	laurentbercot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	benjaminwerner	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mohamediguernlala	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	fabienlabarthe	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	philippebasset	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	danguillaume	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	patrickbaillot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	rouxmichel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	bacleamelie	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	didierremy	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	stephanezaleski	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	francisjacq	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeremylevallois	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	juliedacos	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pascalweil	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pseudonymelareopagite	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	francoisparmentier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	benjaminspector	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	manikbhattacharjee	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	marczeitoun	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pierreyvesoudeyer	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	marion1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	thomascolcombet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	benjaminguichard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	favreau	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	juliettebavard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	sarahdjebali	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	andreasenge	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	stephanelauriere	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	davidbaelde	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	fabriceoehler	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	isabelleguilherme	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	quilletedwige	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	chatzidakiszoe	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanbernardstefani	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	bonamydaniel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	samyabbes	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	nicolasgarrel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	koenig	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	benoitbarbot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	cyrilcecchinel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	francoistrahay	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	tristannitot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	maximecorteel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	nicolastaulier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	davidbenoist	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	adriandaerr	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mananocamille	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	louisgesbert	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	florencebansept	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	fourcadegeorges	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	yvesbertot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mariehelenedacos	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pierreboudes	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	desreumauxmarc	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	lucfavre	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	politano	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierpotonniee	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanpierreleroy	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	catherineroussy	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanpierrejacquot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	stephaneglondu	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	anthonymasure	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	laurentnajman	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	alaingirault	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	everdeil	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	sergetorres	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	vincentduchene	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	fredericpincet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	catherineobergfell	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	guillaumeclaus	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	neron	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	deliakesner	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	geromecanals	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanmarcwehrlen	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	merlephilippe	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierheintz	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	simonschatz	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	aishakanzari1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	gaelvaroquaux	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	romainboistel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	bookynette	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	sophielemaire	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	thierychanier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	vincentcolotte	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	rmathis	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	martinflorent	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	emmanuelhainry	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	nalinianantharaman	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanbaptistemouret	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	brunogalvan	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	dambif	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pagetticlaire	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	leventisthomas	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	zimmermannpaul	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	bassereau1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	vincentfrancois	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	franckinfodocbib1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	lambert1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mauriceliscouet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	remiwatrigant	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	ferrarirobin	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mauricebernadet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	fredericneau	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	timotheebernard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	gillesfrechengues	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierzendra2	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	bertrandthierry	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierdalle	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanchristophebecquet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pecher	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierroux	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	deroulers	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	dattaz	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	aureliengrosdidier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	christopheguychard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	guillaumeaubrun	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	poteauxadrien	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pierrecasadebaig	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	laurentbraud	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanbaptistepeyre	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	lafitte	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	denischenu	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierboimond	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	moussadicko	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	brunoguillon	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	alicenicolas	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	benjamin	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	gnulinux	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	annerevillard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	maraninchiflorence	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	sophieaubin	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	yvesouvrard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	julienjardin	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	iordaniskerenidis	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	ericdorino	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	soudani	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	florentlesaout	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	arnaudlegrand1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pierrecourtieu	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	flyinva	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pierrecrescenzo	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	franco	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	yveslaprie	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	remysohier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	pascallemuet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	yannickroehlly	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	iszkland	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	veroniquebonnet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	vardisson	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	radannegabriel	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	olivierduquesne	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	desousalouis	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	stephanecordier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	francoisle	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	stephaniecheviron	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	danielgoujot	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	julientesson	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	juliendelalande	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	odileluguern	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	cekeduboneur	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	gauronphilippe	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jirkamarsik	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mayero	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	dimitrizvonkine	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	mathieuparent	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	ludoviccourtes	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	manul	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jouan1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	dallery	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	aymericvergne	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	clementtisserant	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	julienaube	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	juliengrenet1	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	zamith	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	patrickcoquillard	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	laurentgarcia	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	baudeletfrancois	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	tanguyfardet	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	oliviermarti	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	gesbert	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	alanschmitt	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	germainesteves	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	ackervalerie	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	hervelecrosnier	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	philippepary	1
proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo	jeanfrancoiscouchot	1
